city_name,weather_description,temperature,atmospheric_pressure,humidity,clouds,precipitation,creation_date
Guimaraes,"céu limpo",21,1016,77,0,0,"2019-05-21 16H"
Guimaraes,"céu limpo",20,1016,77,0,0,"2019-05-21 17H"
Guimaraes,"céu limpo",19,1016,72,0,0,"2019-05-21 18H"
Guimaraes,"céu limpo",17,1016,77,0,0,"2019-05-21 19H"
Guimaraes,"céu limpo",16,1017,87,0,0,"2019-05-21 20H"
Guimaraes,"céu limpo",15,1017,82,0,0,"2019-05-21 21H"
Guimaraes,"céu limpo",14,1017,93,0,0,"2019-05-21 22H"
Guimaraes,"céu limpo",14,1017,93,0,0,"2019-05-21 23H"
Guimaraes,"céu limpo",13,1017,93,0,0,"2019-05-22 00H"
Guimaraes,"céu limpo",13,1017,93,0,0,"2019-05-22 01H"
Guimaraes,"céu limpo",12,1017,100,0,0,"2019-05-22 02H"
Guimaraes,"céu limpo",11,1016,100,0,0,"2019-05-22 03H"
Guimaraes,"céu limpo",11,1017,100,0,0,"2019-05-22 04H"
Guimaraes,nevoeiro,11,1017,93,0,0,"2019-05-22 05H"
Guimaraes,nevoeiro,12,1017,87,0,0,"2019-05-22 06H"
Guimaraes,neblina,15,1018,82,0,0,"2019-05-22 07H"
Guimaraes,nevoeiro,17,1018,87,0,0,"2019-05-22 08H"
Guimaraes,"céu pouco nublado",17,1018,87,20,0,"2019-05-22 09H"
Guimaraes,"céu pouco nublado",20,1018,88,20,0,"2019-05-22 10H"
Guimaraes,"céu pouco nublado",21,1019,88,20,0,"2019-05-22 11H"
Guimaraes,"céu pouco nublado",22,1018,82,20,0,"2019-05-22 12H"
Guimaraes,"céu pouco nublado",22,1018,82,20,0,"2019-05-22 13H"
Guimaraes,"céu pouco nublado",22,1018,72,20,0,"2019-05-22 14H"
Guimaraes,"céu pouco nublado",22,1018,68,20,0,"2019-05-22 15H"
Guimaraes,"céu pouco nublado",21,1018,72,20,0,"2019-05-22 16H"
Guimaraes,"céu pouco nublado",19,1018,68,20,0,"2019-05-22 17H"
Guimaraes,"céu limpo",20,1018,77,0,0,"2019-05-22 18H"
Guimaraes,"céu limpo",16,1019,82,0,0,"2019-05-22 19H"
Guimaraes,"céu limpo",16,1020,93,0,0,"2019-05-22 20H"
Guimaraes,"céu pouco nublado",15,1020,100,20,0,"2019-05-22 21H"
Guimaraes,"nuvens quebradas",14,1020,100,75,0,"2019-05-22 22H"
Guimaraes,"nuvens quebradas",14,1020,100,75,0,"2019-05-22 23H"
Guimaraes,"nuvens quebradas",13,1020,100,75,0,"2019-05-23 00H"
Guimaraes,"céu pouco nublado",13,1019,100,20,0,"2019-05-23 01H"
Guimaraes,"nuvens dispersas",12,1019,100,40,0,"2019-05-23 02H"
Guimaraes,"céu pouco nublado",12,1019,100,20,0,"2019-05-23 03H"
Guimaraes,"nuvens dispersas",12,1019,100,40,0,"2019-05-23 04H"
Guimaraes,"nuvens quebradas",12,1019,100,75,0,"2019-05-23 05H"
Guimaraes,"céu pouco nublado",13,1020,100,20,0,"2019-05-23 06H"
Guimaraes,"nuvens dispersas",15,1020,82,40,0,"2019-05-23 07H"
Guimaraes,"nuvens quebradas",17,1021,77,75,0,"2019-05-23 08H"
Guimaraes,"nuvens quebradas",17,1021,77,75,0,"2019-05-23 09H"
Guimaraes,aguaceiros,18,1021,87,75,0,"2019-05-23 10H"
Guimaraes,"nuvens quebradas",19,1021,82,75,0,"2019-05-23 11H"
Guimaraes,"nuvens quebradas",19,1021,77,75,0,"2019-05-23 12H"
Guimaraes,"nuvens dispersas",19,1020,72,40,0,"2019-05-23 13H"
Guimaraes,"nuvens dispersas",20,1020,72,40,0,"2019-05-23 14H"
Guimaraes,"nuvens dispersas",19,1021,77,40,0,"2019-05-23 15H"
Guimaraes,"céu pouco nublado",19,1020,77,20,0,"2019-05-23 16H"
Guimaraes,"céu pouco nublado",18,1020,77,20,0,"2019-05-23 17H"
Guimaraes,"céu pouco nublado",17,1021,77,20,0,"2019-05-23 18H"
Guimaraes,"céu pouco nublado",15,1020,87,20,0,"2019-05-23 19H"
Guimaraes,"céu pouco nublado",15,1021,87,20,0,"2019-05-23 20H"
Guimaraes,"céu limpo",14,1021,93,0,0,"2019-05-23 21H"
Guimaraes,"céu limpo",14,1021,93,0,0,"2019-05-23 22H"
Guimaraes,"céu limpo",14,1021,87,0,0,"2019-05-23 23H"
Guimaraes,"céu pouco nublado",13,1020,93,20,0,"2019-05-24 00H"
Guimaraes,"céu limpo",13,1020,93,0,0,"2019-05-24 01H"
Guimaraes,"céu limpo",12,1020,93,0,0,"2019-05-24 02H"
Guimaraes,"céu limpo",11,1020,93,0,0,"2019-05-24 03H"
Guimaraes,"céu limpo",11,1019,93,0,0,"2019-05-24 04H"
Guimaraes,"céu limpo",10,1020,87,0,0,"2019-05-24 06H"
Guimaraes,"céu limpo",14,1020,72,0,0,"2019-05-24 07H"
Guimaraes,"céu limpo",16,1020,59,0,0,"2019-05-24 08H"
Guimaraes,"céu limpo",17,1020,63,0,0,"2019-05-24 09H"
Guimaraes,"céu limpo",19,1020,63,0,0,"2019-05-24 10H"
Guimaraes,"céu limpo",20,1019,59,0,0,"2019-05-24 11H"
Guimaraes,"céu limpo",20,1019,60,0,0,"2019-05-24 12H"
Guimaraes,"céu limpo",21,1018,60,0,0,"2019-05-24 13H"
Guimaraes,"céu limpo",22,1018,60,0,0,"2019-05-24 14H"
Guimaraes,"céu limpo",22,1018,60,0,0,"2019-05-24 15H"
Guimaraes,"céu limpo",22,1017,60,0,0,"2019-05-24 16H"
Guimaraes,"céu limpo",21,1017,64,0,0,"2019-05-24 17H"
Guimaraes,"céu limpo",21,1016,68,0,0,"2019-05-24 18H"
Guimaraes,"céu limpo",17,1017,63,0,0,"2019-05-24 19H"
Guimaraes,"céu limpo",17,1017,72,0,0,"2019-05-24 20H"
Guimaraes,"céu limpo",17,1018,59,0,0,"2019-05-24 21H"
Guimaraes,"céu limpo",17,1019,52,0,0,"2019-05-24 22H"
Guimaraes,"céu limpo",16,1019,59,0,0,"2019-05-24 23H"
Guimaraes,"céu limpo",15,1019,63,0,0,"2019-05-25 00H"
Guimaraes,"céu limpo",15,1019,67,0,0,"2019-05-25 01H"
Guimaraes,"céu limpo",15,1019,63,0,0,"2019-05-25 02H"
Guimaraes,"céu limpo",14,1020,67,0,0,"2019-05-25 03H"
Guimaraes,"céu limpo",13,1020,76,0,0,"2019-05-25 04H"
Guimaraes,"céu limpo",13,1020,76,0,0,"2019-05-25 05H"
Guimaraes,"céu limpo",14,1021,76,0,0,"2019-05-25 06H"
Guimaraes,"céu limpo",15,1021,63,0,0,"2019-05-25 07H"
Guimaraes,"céu limpo",18,1022,52,0,0,"2019-05-25 08H"
Guimaraes,"céu limpo",19,1022,46,0,0,"2019-05-25 09H"
Guimaraes,"céu limpo",21,1021,49,0,0,"2019-05-25 10H"
Guimaraes,"céu limpo",22,1021,49,0,0,"2019-05-25 11H"
Guimaraes,"céu limpo",22,1020,49,0,0,"2019-05-25 12H"
Guimaraes,"céu limpo",23,1020,56,0,0,"2019-05-25 13H"
Guimaraes,"céu limpo",24,1020,60,0,0,"2019-05-25 14H"
Guimaraes,"céu limpo",24,1019,56,0,0,"2019-05-25 15H"
Guimaraes,"céu limpo",24,1019,56,0,0,"2019-05-25 16H"
Guimaraes,"céu limpo",24,1019,64,0,0,"2019-05-25 17H"
Guimaraes,"céu limpo",21,1019,68,0,0,"2019-05-25 18H"
Guimaraes,"céu limpo",19,1019,72,0,0,"2019-05-25 19H"
Guimaraes,"céu limpo",18,1020,82,0,0,"2019-05-25 20H"
Guimaraes,"céu limpo",18,1020,82,0,0,"2019-05-25 21H"
Guimaraes,"céu limpo",17,1020,82,0,0,"2019-05-25 22H"
Guimaraes,"céu limpo",17,1020,72,0,0,"2019-05-25 23H"
Guimaraes,"céu limpo",17,1020,77,0,0,"2019-05-26 00H"
Guimaraes,"céu limpo",16,1020,82,0,0,"2019-05-26 01H"
Guimaraes,"céu limpo",16,1020,72,0,0,"2019-05-26 02H"
Guimaraes,"céu limpo",15,1020,72,0,0,"2019-05-26 03H"
Guimaraes,"céu limpo",14,1020,82,0,0,"2019-05-26 04H"
Guimaraes,"céu limpo",14,1020,87,0,0,"2019-05-26 05H"
Guimaraes,"céu limpo",16,1021,87,0,0,"2019-05-26 06H"
Guimaraes,"céu limpo",18,1021,63,0,0,"2019-05-26 07H"
Guimaraes,"céu limpo",21,1021,64,0,0,"2019-05-26 08H"
Guimaraes,"céu limpo",21,1021,60,0,0,"2019-05-26 09H"
Guimaraes,"céu limpo",22,1021,56,0,0,"2019-05-26 10H"
Guimaraes,"céu limpo",24,1020,60,0,0,"2019-05-26 11H"
Guimaraes,"céu limpo",24,1020,60,0,0,"2019-05-26 12H"
Guimaraes,"céu limpo",25,1019,60,0,0,"2019-05-26 13H"
Guimaraes,"céu limpo",25,1019,60,0,0,"2019-05-26 14H"
Guimaraes,"céu limpo",25,1019,64,0,0,"2019-05-26 15H"
Guimaraes,"céu limpo",24,1018,68,0,0,"2019-05-26 16H"
Guimaraes,"céu limpo",23,1018,72,0,0,"2019-05-26 17H"
Guimaraes,"céu limpo",22,1018,77,0,0,"2019-05-26 18H"
Guimaraes,"céu limpo",19,1018,82,0,0,"2019-05-26 19H"
Guimaraes,"céu limpo",17,1019,87,0,0,"2019-05-26 20H"
Guimaraes,"céu limpo",18,1019,93,0,0,"2019-05-26 21H"
Guimaraes,"céu limpo",16,1018,93,0,0,"2019-05-26 22H"
Guimaraes,"céu limpo",16,1018,93,0,0,"2019-05-26 23H"
Guimaraes,"céu limpo",15,1018,93,0,0,"2019-05-27 00H"
Guimaraes,"céu limpo",15,1017,93,0,0,"2019-05-27 01H"
Guimaraes,"céu limpo",14,1017,93,0,0,"2019-05-27 02H"
Guimaraes,"céu limpo",14,1017,100,0,0,"2019-05-27 03H"
Guimaraes,"céu limpo",14,1017,93,0,0,"2019-05-27 04H"
Guimaraes,nevoeiro,13,1017,93,0,0,"2019-05-27 05H"
Guimaraes,"céu limpo",14,1018,87,0,0,"2019-05-27 06H"
Guimaraes,"céu limpo",17,1018,77,0,0,"2019-05-27 07H"
Guimaraes,"céu limpo",19,1018,68,0,0,"2019-05-27 08H"
Guimaraes,"céu limpo",19,1018,72,0,0,"2019-05-27 09H"
Guimaraes,"céu limpo",21,1017,68,0,0,"2019-05-27 10H"
Guimaraes,"céu pouco nublado",22,1017,72,20,0,"2019-05-27 11H"
Guimaraes,"céu pouco nublado",22,1017,68,20,0,"2019-05-27 12H"
Guimaraes,"céu pouco nublado",23,1016,68,20,0,"2019-05-27 13H"
Guimaraes,"céu pouco nublado",23,1016,68,20,0,"2019-05-27 14H"
Guimaraes,"céu limpo",23,1015,68,0,0,"2019-05-27 15H"
Guimaraes,"céu limpo",23,1015,64,0,0,"2019-05-27 16H"
Guimaraes,"céu limpo",22,1015,64,0,0,"2019-05-27 17H"
Guimaraes,"céu limpo",22,1015,72,0,0,"2019-05-27 18H"
Guimaraes,"céu limpo",19,1015,82,0,0,"2019-05-27 19H"
Guimaraes,"céu limpo",17,1015,82,0,0,"2019-05-27 20H"
Guimaraes,"céu limpo",17,1016,87,0,0,"2019-05-27 21H"
Guimaraes,"céu limpo",16,1016,82,0,0,"2019-05-27 22H"
Guimaraes,"céu limpo",15,1016,87,0,0,"2019-05-27 23H"
Guimaraes,"céu limpo",14,1016,87,0,0,"2019-05-28 00H"
Guimaraes,"céu limpo",13,1016,82,0,0,"2019-05-28 01H"
Guimaraes,"céu limpo",13,1016,82,0,0,"2019-05-28 02H"
Guimaraes,"céu limpo",12,1016,76,0,0,"2019-05-28 03H"
Guimaraes,"céu limpo",12,1017,76,0,0,"2019-05-28 04H"
Guimaraes,"céu limpo",12,1017,76,0,0,"2019-05-28 05H"
Guimaraes,"céu limpo",12,1017,76,0,0,"2019-05-28 06H"
Guimaraes,"céu limpo",16,1018,51,0,0,"2019-05-28 07H"
Guimaraes,"céu limpo",19,1018,42,0,0,"2019-05-28 08H"
Guimaraes,"céu limpo",18,1018,37,0,0,"2019-05-28 09H"
Guimaraes,"céu limpo",20,1018,31,0,0,"2019-05-28 10H"
Guimaraes,"céu limpo",22,1018,41,0,0,"2019-05-28 11H"
Guimaraes,"céu limpo",23,1018,53,0,0,"2019-05-28 12H"
Guimaraes,"céu limpo",24,1018,49,0,0,"2019-05-28 13H"
Guimaraes,"céu limpo",25,1018,44,0,0,"2019-05-28 14H"
Guimaraes,"céu limpo",24,1018,47,0,0,"2019-05-28 15H"
Guimaraes,"céu limpo",24,1018,49,0,0,"2019-05-28 16H"
Guimaraes,"céu limpo",23,1017,49,0,0,"2019-05-28 17H"
Guimaraes,"céu limpo",22,1018,53,0,0,"2019-05-28 18H"
Guimaraes,"céu limpo",20,1018,52,0,0,"2019-05-28 19H"
Guimaraes,"céu limpo",19,1018,49,0,0,"2019-05-28 20H"
Guimaraes,"céu limpo",18,1019,37,0,0,"2019-05-28 21H"
Guimaraes,"céu limpo",17,1019,40,0,0,"2019-05-28 22H"
Guimaraes,"céu limpo",17,1020,48,0,0,"2019-05-28 23H"
Guimaraes,"céu limpo",17,1020,55,0,0,"2019-05-29 00H"
Guimaraes,"céu limpo",17,1020,51,0,0,"2019-05-29 01H"
Guimaraes,"céu limpo",16,1020,59,0,0,"2019-05-29 02H"
Guimaraes,"céu limpo",15,1020,59,0,0,"2019-05-29 03H"
Guimaraes,"céu limpo",15,1020,55,0,0,"2019-05-29 04H"
Guimaraes,"céu limpo",14,1020,51,0,0,"2019-05-29 05H"
Guimaraes,"céu limpo",16,1021,48,0,0,"2019-05-29 06H"
Guimaraes,"céu limpo",17,1021,48,0,0,"2019-05-29 07H"
Guimaraes,"céu limpo",20,1022,43,0,0,"2019-05-29 08H"
Guimaraes,"céu limpo",21,1022,37,0,0,"2019-05-29 09H"
Guimaraes,"céu limpo",23,1022,33,0,0,"2019-05-29 10H"
Guimaraes,"céu limpo",25,1022,34,0,0,"2019-05-29 11H"
Guimaraes,"céu limpo",26,1021,28,0,0,"2019-05-29 12H"
Guimaraes,"céu limpo",26,1021,41,0,0,"2019-05-29 13H"
Guimaraes,"céu limpo",27,1021,39,0,0,"2019-05-29 14H"
Guimaraes,"céu limpo",28,1020,39,0,0,"2019-05-29 15H"
Guimaraes,"céu limpo",27,1020,39,0,0,"2019-05-29 16H"
Guimaraes,"céu limpo",27,1020,41,0,0,"2019-05-29 17H"
Guimaraes,"céu limpo",27,1020,47,0,0,"2019-05-29 18H"
Guimaraes,"céu limpo",25,1020,53,0,0,"2019-05-29 19H"
Guimaraes,"céu limpo",21,1020,64,0,0,"2019-05-29 20H"
Guimaraes,"céu limpo",20,1021,72,0,0,"2019-05-29 21H"
Guimaraes,"céu limpo",19,1021,68,0,0,"2019-05-29 22H"
Guimaraes,"céu limpo",18,1021,72,0,0,"2019-05-29 23H"
Guimaraes,"céu limpo",18,1021,64,0,0,"2019-05-30 00H"
Guimaraes,"céu limpo",18,1021,64,0,0,"2019-05-30 01H"
Guimaraes,"céu limpo",18,1021,49,0,0,"2019-05-30 02H"
Guimaraes,"céu limpo",17,1021,40,0,0,"2019-05-30 03H"
Guimaraes,"céu limpo",17,1021,43,0,0,"2019-05-30 04H"
Guimaraes,"céu limpo",17,1022,49,0,0,"2019-05-30 05H"
Guimaraes,"céu limpo",17,1022,43,0,0,"2019-05-30 06H"
Guimaraes,"céu limpo",21,1022,46,0,0,"2019-05-30 07H"
Guimaraes,"céu limpo",24,1022,34,0,0,"2019-05-30 08H"
Guimaraes,"céu limpo",25,1022,32,0,0,"2019-05-30 09H"
Guimaraes,"céu limpo",27,1022,30,0,0,"2019-05-30 10H"
Guimaraes,"céu limpo",29,1022,30,0,0,"2019-05-30 11H"
Guimaraes,"céu limpo",29,1022,25,0,0,"2019-05-30 12H"
Guimaraes,"céu limpo",30,1021,27,0,0,"2019-05-30 13H"
Guimaraes,"céu limpo",31,1021,30,0,0,"2019-05-30 14H"
Guimaraes,"céu limpo",30,1021,28,0,0,"2019-05-30 15H"
Guimaraes,"céu limpo",30,1020,30,0,0,"2019-05-30 16H"
Guimaraes,"céu limpo",29,1020,28,0,0,"2019-05-30 17H"
Guimaraes,"céu limpo",28,1019,30,0,0,"2019-05-30 18H"
Guimaraes,"céu limpo",25,1019,34,0,0,"2019-05-30 19H"
Guimaraes,"céu limpo",23,1020,38,0,0,"2019-05-30 20H"
Guimaraes,"céu limpo",22,1020,49,0,0,"2019-05-30 21H"
Guimaraes,"céu limpo",21,1020,60,0,0,"2019-05-30 22H"
Guimaraes,"céu limpo",19,1020,60,0,0,"2019-05-30 23H"
Guimaraes,"céu limpo",18,1019,64,0,0,"2019-05-31 00H"
Guimaraes,"céu limpo",19,1019,56,0,0,"2019-05-31 01H"
Guimaraes,"céu limpo",18,1019,56,0,0,"2019-05-31 02H"
Guimaraes,"céu limpo",18,1018,53,0,0,"2019-05-31 03H"
Guimaraes,"céu limpo",18,1018,47,0,0,"2019-05-31 04H"
Guimaraes,"céu limpo",17,1018,41,0,0,"2019-05-31 05H"
Guimaraes,"céu limpo",18,1018,38,0,0,"2019-05-31 06H"
Guimaraes,"céu limpo",22,1019,31,0,0,"2019-05-31 07H"
Guimaraes,"céu limpo",26,1019,32,0,0,"2019-05-31 08H"
Guimaraes,"céu limpo",27,1019,27,0,0,"2019-05-31 09H"
Guimaraes,"céu limpo",29,1020,39,0,0,"2019-05-31 10H"
Guimaraes,"céu limpo",29,1020,32,0,0,"2019-05-31 11H"
Guimaraes,"céu limpo",30,1020,32,0,0,"2019-05-31 12H"
Guimaraes,"céu limpo",30,1020,36,0,0,"2019-05-31 13H"
Guimaraes,"céu limpo",30,1020,34,0,0,"2019-05-31 14H"
Guimaraes,"céu limpo",31,1019,32,0,0,"2019-05-31 15H"
Guimaraes,"céu limpo",30,1019,34,0,0,"2019-05-31 16H"
Guimaraes,"céu limpo",28,1019,53,0,0,"2019-05-31 17H"
Guimaraes,"céu limpo",29,1018,44,0,0,"2019-05-31 18H"
Guimaraes,"céu limpo",26,1018,50,0,0,"2019-05-31 19H"
Guimaraes,"céu limpo",22,1019,72,0,0,"2019-05-31 20H"
Guimaraes,"céu limpo",21,1019,68,0,0,"2019-05-31 21H"
Guimaraes,"céu limpo",19,1019,72,0,0,"2019-05-31 22H"
Guimaraes,"céu limpo",19,1019,77,0,0,"2019-05-31 23H"
Guimaraes,"céu limpo",18,1018,82,0,0,"2019-06-01 00H"
Guimaraes,"céu limpo",17,1018,82,0,0,"2019-06-01 01H"
Guimaraes,"céu limpo",16,1018,87,0,0,"2019-06-01 02H"
Guimaraes,"céu limpo",17,1017,82,0,0,"2019-06-01 03H"
Guimaraes,"céu limpo",16,1018,87,0,0,"2019-06-01 04H"
Guimaraes,"céu limpo",16,1018,82,0,0,"2019-06-01 05H"
Guimaraes,"céu limpo",17,1018,77,0,0,"2019-06-01 06H"
Guimaraes,"céu limpo",19,1018,64,0,0,"2019-06-01 07H"
Guimaraes,"céu limpo",24,1018,47,0,0,"2019-06-01 08H"
Guimaraes,"céu limpo",26,1018,47,0,0,"2019-06-01 09H"
Guimaraes,"céu limpo",28,1018,44,0,0,"2019-06-01 10H"
Guimaraes,"céu limpo",30,1018,42,0,0,"2019-06-01 11H"
Guimaraes,"céu limpo",30,1018,41,0,0,"2019-06-01 12H"
Guimaraes,"céu limpo",30,1018,42,0,0,"2019-06-01 13H"
Guimaraes,"céu limpo",31,1018,35,0,0,"2019-06-01 14H"
Guimaraes,"céu limpo",30,1018,50,0,0,"2019-06-01 15H"
Guimaraes,"céu limpo",28,1017,53,0,0,"2019-06-01 16H"
Guimaraes,"céu limpo",26,1017,53,0,0,"2019-06-01 17H"
Guimaraes,"céu limpo",27,1017,44,0,0,"2019-06-01 18H"
Guimaraes,"céu limpo",25,1017,41,0,0,"2019-06-01 19H"
Guimaraes,"céu limpo",21,1018,60,0,0,"2019-06-01 20H"
Guimaraes,"céu limpo",20,1018,72,0,0,"2019-06-01 21H"
Guimaraes,"céu limpo",19,1018,68,0,0,"2019-06-01 22H"
Guimaraes,"céu limpo",18,1018,77,0,0,"2019-06-01 23H"
Guimaraes,"céu limpo",17,1018,82,0,0,"2019-06-02 00H"
Guimaraes,"céu pouco nublado",16,1018,93,20,0,"2019-06-02 01H"
Guimaraes,neblina,15,1018,93,40,0,"2019-06-02 02H"
Guimaraes,neblina,15,1018,100,90,0,"2019-06-02 03H"
Guimaraes,neblina,14,1017,100,90,0,"2019-06-02 04H"
Guimaraes,neblina,14,1017,100,75,0,"2019-06-02 05H"
Guimaraes,neblina,14,1018,100,40,0,"2019-06-02 06H"
Guimaraes,nevoeiro,17,1018,100,0,0,"2019-06-02 07H"
Guimaraes,nevoeiro,19,1019,100,75,0,"2019-06-02 08H"
Guimaraes,"céu limpo",20,1019,88,0,0,"2019-06-02 09H"
Guimaraes,"céu limpo",23,1019,82,0,0,"2019-06-02 10H"
Guimaraes,"céu limpo",24,1019,77,0,0,"2019-06-02 11H"
Guimaraes,"céu limpo",24,1019,72,0,0,"2019-06-02 12H"
Guimaraes,"céu limpo",24,1018,64,0,0,"2019-06-02 13H"
Guimaraes,"céu limpo",24,1018,77,0,0,"2019-06-02 14H"
Guimaraes,"céu limpo",24,1018,77,0,0,"2019-06-02 15H"
Guimaraes,"céu limpo",23,1018,77,0,0,"2019-06-02 16H"
Guimaraes,"céu limpo",22,1018,82,0,0,"2019-06-02 17H"
Guimaraes,"céu limpo",21,1018,82,0,0,"2019-06-02 18H"
Guimaraes,"céu limpo",19,1018,88,0,0,"2019-06-02 19H"
Guimaraes,"céu pouco nublado",18,1018,93,20,0,"2019-06-02 20H"
Guimaraes,"nuvens dispersas",17,1019,93,40,0,"2019-06-02 21H"
Guimaraes,"nuvens quebradas",16,1019,100,75,0,"2019-06-02 22H"
Guimaraes,"nuvens quebradas",16,1019,93,75,0,"2019-06-02 23H"
Guimaraes,"nuvens quebradas",16,1019,93,75,0,"2019-06-03 00H"
Guimaraes,"nuvens quebradas",16,1018,93,75,0,"2019-06-03 01H"
Guimaraes,"nuvens quebradas",16,1018,93,75,0,"2019-06-03 02H"
Guimaraes,"nuvens quebradas",16,1018,93,75,0,"2019-06-03 03H"
Guimaraes,"nuvens quebradas",15,1018,93,75,0,"2019-06-03 04H"
Guimaraes,nevoeiro,15,1018,100,75,0,"2019-06-03 05H"
Guimaraes,"nuvens quebradas",15,1018,100,75,0,"2019-06-03 06H"
Guimaraes,"nuvens quebradas",16,1018,93,75,0,"2019-06-03 07H"
Guimaraes,"nuvens quebradas",17,1018,93,75,0,"2019-06-03 08H"
Guimaraes,"nuvens quebradas",18,1018,88,75,0,"2019-06-03 09H"
Guimaraes,"nuvens quebradas",20,1018,82,75,0,"2019-06-03 10H"
Guimaraes,"nuvens quebradas",20,1018,82,75,0,"2019-06-03 11H"
Guimaraes,"nuvens quebradas",20,1018,88,75,0,"2019-06-03 12H"
Guimaraes,nublado,21,1018,93,90,0,"2019-06-03 13H"
Guimaraes,"nuvens dispersas",21,1017,77,40,0,"2019-06-03 14H"
Guimaraes,"céu pouco nublado",21,1017,77,20,0,"2019-06-03 15H"
Guimaraes,"céu pouco nublado",21,1017,72,20,0,"2019-06-03 16H"
Guimaraes,"céu pouco nublado",20,1016,82,20,0,"2019-06-03 17H"
Guimaraes,"céu pouco nublado",20,1016,77,20,0,"2019-06-03 18H"
Guimaraes,"céu pouco nublado",18,1016,82,20,0,"2019-06-03 19H"
Guimaraes,"nuvens quebradas",17,1016,88,75,0,"2019-06-03 20H"
Guimaraes,"nuvens quebradas",17,1016,88,75,0,"2019-06-03 21H"
Guimaraes,"nuvens quebradas",16,1015,88,75,0,"2019-06-03 22H"
Guimaraes,"nuvens quebradas",16,1015,88,75,0,"2019-06-03 23H"
Guimaraes,"nuvens quebradas",17,1015,88,75,0,"2019-06-04 00H"
Guimaraes,"nuvens quebradas",16,1014,93,75,0,"2019-06-04 01H"
Guimaraes,"nuvens quebradas",16,1013,88,75,0,"2019-06-04 02H"
Guimaraes,"nuvens quebradas",16,1013,82,75,0,"2019-06-04 03H"
Guimaraes,"nuvens quebradas",16,1013,88,75,0,"2019-06-04 04H"
Guimaraes,"nuvens quebradas",16,1013,88,75,0,"2019-06-04 05H"
Guimaraes,"nuvens quebradas",16,1013,88,75,0,"2019-06-04 06H"
Guimaraes,nevoeiro,16,1012,93,75,0,"2019-06-04 07H"
Guimaraes,nevoeiro,15,1013,100,75,0,"2019-06-04 08H"
Guimaraes,"chuvisco e chuva fraca",15,1014,82,75,0,"2019-06-04 09H"
Guimaraes,"céu pouco nublado",16,1014,77,20,0,"2019-06-04 10H"
Guimaraes,"céu pouco nublado",16,1014,72,20,0,"2019-06-04 11H"
Guimaraes,"nuvens dispersas",18,1015,72,40,0,"2019-06-04 12H"
Guimaraes,"céu pouco nublado",18,1014,72,20,0,"2019-06-04 13H"
Guimaraes,"céu pouco nublado",18,1014,68,20,0,"2019-06-04 14H"
Guimaraes,"céu pouco nublado",18,1015,68,20,0,"2019-06-04 15H"
Guimaraes,"céu pouco nublado",18,1014,68,20,0,"2019-06-04 16H"
Guimaraes,"céu pouco nublado",17,1014,72,20,0,"2019-06-04 17H"
Guimaraes,"céu pouco nublado",17,1014,67,20,0,"2019-06-04 18H"
Guimaraes,"céu pouco nublado",16,1014,72,20,0,"2019-06-04 19H"
Guimaraes,"céu pouco nublado",15,1014,77,20,0,"2019-06-04 20H"
Guimaraes,"nuvens dispersas",14,1015,82,40,0,"2019-06-04 21H"
Guimaraes,"nuvens dispersas",14,1015,87,40,0,"2019-06-04 22H"
Guimaraes,"nuvens dispersas",13,1015,82,40,0,"2019-06-04 23H"
Guimaraes,"céu pouco nublado",13,1015,87,20,0,"2019-06-05 00H"
Guimaraes,"nuvens dispersas",13,1015,93,40,0,"2019-06-05 01H"
Guimaraes,"nuvens dispersas",12,1015,87,40,0,"2019-06-05 02H"
Guimaraes,"nuvens dispersas",11,1015,93,40,0,"2019-06-05 03H"
Guimaraes,"céu pouco nublado",11,1015,93,20,0,"2019-06-05 04H"
Guimaraes,"céu pouco nublado",11,1015,100,20,0,"2019-06-05 05H"
Guimaraes,"nuvens dispersas",11,1016,100,40,0,"2019-06-05 06H"
Guimaraes,"céu pouco nublado",13,1016,100,20,0,"2019-06-05 07H"
Guimaraes,"céu pouco nublado",14,1017,82,20,0,"2019-06-05 08H"
Guimaraes,"nuvens dispersas",15,1017,77,40,0,"2019-06-05 09H"
Guimaraes,"aguaceiros fracos",16,1018,77,40,0,"2019-06-05 10H"
Guimaraes,"nuvens dispersas",15,1018,72,40,0,"2019-06-05 11H"
Guimaraes,"céu pouco nublado",15,1018,63,20,0,"2019-06-05 12H"
Guimaraes,"nuvens dispersas",16,1018,67,40,0,"2019-06-05 13H"
Guimaraes,"céu pouco nublado",17,1018,63,20,0,"2019-06-05 14H"
Guimaraes,"céu pouco nublado",16,1018,63,20,0,"2019-06-05 15H"
Guimaraes,"céu pouco nublado",17,1017,63,20,0,"2019-06-05 16H"
Guimaraes,"céu pouco nublado",15,1017,67,20,0,"2019-06-05 17H"
Guimaraes,"céu pouco nublado",15,1017,63,20,0,"2019-06-05 18H"
Guimaraes,"céu pouco nublado",15,1017,72,20,0,"2019-06-05 19H"
Guimaraes,"céu pouco nublado",14,1017,76,20,0,"2019-06-05 20H"
Guimaraes,"nuvens dispersas",13,1017,76,40,0,"2019-06-05 21H"
Guimaraes,"nuvens dispersas",12,1017,82,40,0,"2019-06-05 22H"
Guimaraes,"nuvens dispersas",12,1017,76,40,0,"2019-06-05 23H"
Guimaraes,"nuvens dispersas",11,1016,76,40,0,"2019-06-06 00H"
